DonationID,DonorID,DonationDate,Quantity,StaffID
23633,D7783,2020-02-09,343,S188
23634,D18965,2023-12-08,309,S44
23635,D8591,2022-11-05,306,S363
23636,D9461,2024-01-29,404,S486
23637,D13105,2022-05-19,319,S390
23638,D13693,2022-01-09,429,S357
23639,D4739,2023-12-25,436,S131
23640,D17481,2024-11-02,387,S123
23641,D9895,2024-03-17,491,S355
23642,D9449,2023-02-22,457,S451
23643,D18652,2024-02-01,416,S253
23644,D13866,2022-03-20,498,S162
23645,D1716,2022-06-24,419,S171
23646,D547,2022-12-11,401,S225
23647,D6421,2022-05-25,323,S152
23648,D6747,2023-12-12,324,S374
23649,D18479,2021-12-13,323,S151
23650,D13847,2022-12-09,395,S378
23651,D2517,2022-07-04,396,S116
23652,D14751,2021-11-23,390,S100
23653,D4511,2022-11-14,421,S164
23654,D13347,2022-04-08,340,S319
23655,D15301,2023-05-08,468,S177
23656,D15963,2021-08-15,497,S58
23657,D8776,2024-06-25,368,S413
23658,D2321,2023-10-03,340,S147
23659,D4273,2022-10-16,445,S35
23660,D12810,2024-02-08,413,S477
23661,D10750,2023-12-26,415,S323
23662,D3139,2024-05-14,470,S260
23663,D9521,2021-06-14,422,S176
23664,D2970,2022-10-13,417,S54
23665,D2486,2023-11-25,433,S277
23666,D5786,2024-04-22,351,S256
23667,D5347,2023-08-10,319,S341
23668,D5423,2020-09-17,320,S278
23669,D17438,2021-01-09,438,S280
23670,D3387,2022-04-30,344,S163
23671,D11807,2022-07-16,355,S154
23672,D2014,2023-10-24,428,S206
23673,D15611,2020-01-06,360,S242
23674,D14845,2024-05-07,380,S99
23675,D10542,2023-08-21,317,S368
23676,D18446,2023-10-18,394,S297
23677,D10303,2020-05-11,479,S232
23678,D10917,2022-10-21,359,S5
23679,D13622,2024-11-20,430,S434
23680,D9806,2024-08-27,488,S226
23681,D11695,2021-10-12,452,S153
23682,D11478,2020-09-24,497,S466
23683,D13679,2023-02-09,332,S345
23684,D10987,2023-12-18,452,S387
23685,D19023,2022-09-15,338,S472
23686,D18889,2023-01-01,456,S330
23687,D18866,2023-04-25,476,S414
23688,D15965,2020-10-03,355,S87
23689,D5238,2021-10-07,323,S152
23690,D14869,2023-04-05,427,S181
23691,D14897,2024-06-11,386,S183
23692,D5771,2022-11-18,411,S39
23693,D6255,2023-11-16,344,S318
23694,D16387,2024-01-11,328,S461
23695,D11798,2024-05-04,312,S352
23696,D4887,2021-10-26,356,S159
23697,D19082,2023-04-30,429,S498
23698,D14201,2020-10-10,479,S456
23699,D19045,2024-09-07,391,S234
23700,D9596,2023-05-02,493,S21
23701,D15865,2024-01-30,437,S78
23702,D7418,2022-03-07,338,S47
23703,D1349,2022-04-05,487,S14
23704,D15192,2023-05-28,458,S67
23705,D6912,2023-06-30,442,S71
23706,D11720,2023-11-17,485,S319
23707,D16429,2020-06-04,447,S328
23708,D5669,2024-12-24,400,S348
23709,D14105,2022-03-25,412,S497
23710,D11033,2021-01-26,322,S256
23711,D10100,2021-08-07,347,S346
23712,D8996,2021-07-20,314,S495
23713,D533,2023-01-23,472,S176
23714,D8815,2022-12-25,483,S289
23715,D2329,2023-01-23,415,S156
23716,D2046,2023-01-03,483,S374
23717,D16304,2020-01-17,481,S207
23718,D19248,2021-05-02,452,S29
23719,D8334,2022-06-05,409,S418
23720,D1706,2023-03-18,413,S234
23721,D14241,2024-09-20,424,S7
23722,D10099,2020-09-03,350,S288
23723,D7733,2021-01-19,443,S409
23724,D9071,2020-01-12,306,S3
23725,D12884,2020-09-29,456,S417
23726,D5909,2023-10-29,410,S298
23727,D15473,2020-10-27,443,S282
23728,D1883,2022-07-19,309,S446
23729,D14079,2021-11-06,372,S319
23730,D14452,2022-01-09,477,S49
23731,D4864,2020-12-09,439,S483
23732,D18159,2024-11-24,322,S477
23733,D16854,2022-12-05,425,S70
23734,D7944,2023-11-19,368,S49
23735,D5776,2021-05-15,405,S499
23736,D4617,2021-11-12,360,S137
23737,D8990,2023-07-27,309,S139
23738,D5970,2020-07-21,435,S2
23739,D12374,2021-03-23,325,S322
23740,D18981,2023-04-02,441,S419
23741,D8466,2020-01-13,435,S496
23742,D13127,2021-01-15,348,S122
23743,D9496,2024-02-04,453,S421
23744,D12581,2024-05-03,385,S448
23745,D11870,2023-06-13,439,S278
23746,D16269,2024-07-09,469,S279
23747,D6229,2024-10-02,474,S367
23748,D19381,2024-03-01,300,S335
23749,D4949,2020-04-16,352,S224
23750,D86,2024-03-02,423,S46
23751,D8844,2020-04-12,331,S135
23752,D6152,2024-12-23,380,S23
23753,D4515,2023-05-13,384,S379
23754,D3778,2023-08-30,481,S349
23755,D11508,2022-02-10,431,S482
23756,D16757,2023-12-02,425,S59
23757,D15608,2022-06-09,359,S387
23758,D6787,2020-12-18,425,S388
23759,D5814,2022-10-23,405,S484
23760,D65,2024-08-06,361,S336
23761,D1313,2023-07-31,401,S148
23762,D15388,2020-06-20,454,S497
23763,D5150,2020-12-17,386,S5
23764,D14170,2021-08-24,393,S392
23765,D16934,2020-05-02,397,S51
23766,D1615,2024-01-05,367,S275
23767,D3564,2023-09-28,497,S302
23768,D11264,2024-08-26,420,S192
23769,D4506,2022-02-19,359,S311
23770,D12469,2023-11-03,381,S145
23771,D15894,2022-01-25,393,S218
23772,D12173,2023-12-30,366,S57
23773,D8307,2021-08-08,455,S1
23774,D16708,2024-01-09,444,S373
23775,D11138,2024-01-06,377,S500
23776,D13810,2024-05-16,392,S347
23777,D6146,2022-07-22,498,S478
23778,D3508,2020-02-16,396,S75
23779,D5393,2021-02-22,312,S256
23780,D7560,2021-01-10,319,S443
23781,D10575,2023-11-17,487,S64
23782,D19749,2021-02-01,358,S309
23783,D10355,2021-11-10,462,S439
23784,D2872,2022-02-07,330,S435
23785,D14769,2022-02-09,475,S174
23786,D15818,2021-03-09,480,S295
23787,D8560,2020-01-09,431,S236
23788,D16075,2023-11-29,465,S344
23789,D19297,2022-07-28,466,S223
23790,D1371,2024-06-02,335,S226
23791,D17713,2023-03-12,344,S305
23792,D3273,2021-05-23,403,S234
23793,D17513,2022-08-19,391,S497
23794,D8122,2021-08-17,305,S333
23795,D13577,2023-08-13,493,S65
23796,D15960,2022-08-06,306,S58
23797,D13293,2021-10-08,341,S316
23798,D2100,2021-11-19,378,S11
23799,D6856,2024-12-25,480,S116
23800,D75,2021-02-06,474,S428
23801,D5626,2020-10-23,401,S121
23802,D5392,2023-03-12,444,S340
23803,D9096,2021-04-12,367,S13
23804,D9556,2022-04-19,300,S68
23805,D1002,2021-08-15,328,S470
23806,D13569,2023-08-19,459,S28
23807,D9807,2021-02-10,341,S468
23808,D10468,2020-01-09,420,S128
23809,D6370,2021-11-13,370,S261
23810,D545,2021-07-24,461,S64
23811,D15265,2021-07-11,322,S316
23812,D4461,2022-03-19,470,S6
23813,D2536,2022-07-04,422,S410
23814,D4927,2021-08-08,482,S245
23815,D13550,2023-05-31,322,S432
23816,D18557,2021-10-19,468,S115
23817,D12536,2022-07-08,357,S475
23818,D7242,2020-05-27,319,S30
23819,D15686,2020-12-10,428,S256
23820,D8157,2024-01-12,380,S483
23821,D18066,2023-04-19,391,S173
23822,D5542,2020-10-01,458,S411
23823,D14890,2024-04-15,495,S63
23824,D8887,2022-03-20,411,S470
23825,D8565,2023-11-06,487,S273
23826,D17100,2022-02-07,337,S117
23827,D13063,2022-12-08,316,S202
23828,D17792,2024-02-15,375,S197
23829,D6078,2022-08-28,426,S117
23830,D4768,2023-02-18,412,S435
23831,D14203,2023-02-01,494,S128
23832,D14633,2020-08-12,308,S95
23833,D17501,2023-01-13,320,S279
23834,D7795,2023-01-05,422,S479
23835,D3377,2024-03-08,302,S89
23836,D5587,2021-01-06,394,S51
23837,D6974,2020-03-25,462,S294
23838,D15146,2022-04-13,322,S487
23839,D14282,2022-01-29,313,S73
23840,D17746,2023-10-08,354,S26
23841,D12014,2022-03-22,312,S492
23842,D1863,2020-02-24,417,S413
23843,D6165,2024-07-03,473,S429
23844,D15962,2024-06-30,341,S30
23845,D4103,2021-11-06,417,S8
23846,D1371,2020-07-17,307,S489
23847,D10152,2021-01-05,387,S285
23848,D12411,2024-05-27,490,S79
23849,D723,2024-07-09,344,S110
23850,D4048,2021-08-01,470,S103
23851,D4652,2021-08-07,489,S255
23852,D14106,2023-11-24,485,S488
23853,D6379,2022-11-19,422,S151
23854,D16276,2023-06-21,349,S339
23855,D1424,2020-09-12,433,S189
23856,D4972,2020-08-09,422,S304
23857,D11135,2024-02-21,464,S412
23858,D18494,2023-07-16,329,S451
23859,D2657,2023-08-10,439,S196
23860,D3519,2024-07-25,415,S39
23861,D3343,2022-10-01,486,S393
23862,D4233,2023-03-12,464,S139
23863,D1349,2022-11-17,400,S455
23864,D11796,2021-03-23,494,S354
23865,D1041,2024-03-21,450,S164
23866,D5003,2023-04-28,431,S107
23867,D11852,2021-01-11,354,S351
23868,D17052,2022-06-27,470,S413
23869,D8363,2022-10-01,307,S315
23870,D8770,2023-11-24,334,S343
23871,D10835,2024-03-01,494,S317
23872,D4792,2022-07-20,498,S13
23873,D11471,2020-05-14,332,S310
23874,D190,2023-05-21,485,S370
23875,D7965,2020-03-13,480,S15
23876,D4678,2023-06-29,451,S324
23877,D1884,2022-12-04,374,S338
23878,D10180,2021-12-04,447,S333
23879,D17496,2020-08-24,336,S49
23880,D11003,2023-06-02,479,S403
23881,D12185,2023-11-12,380,S60
23882,D2265,2022-10-13,309,S280
23883,D12472,2020-01-18,343,S464
23884,D16107,2020-07-18,316,S195
23885,D12908,2022-10-30,411,S165
23886,D11639,2024-10-03,397,S147
23887,D3237,2021-01-08,433,S375
23888,D9993,2020-12-29,388,S274
23889,D11402,2023-08-11,351,S49
23890,D270,2021-07-13,500,S322
23891,D80,2020-02-07,339,S139
23892,D14658,2023-05-29,423,S427
23893,D1853,2023-10-22,353,S55
23894,D7320,2020-11-19,316,S465
23895,D686,2022-11-29,425,S377
23896,D12783,2021-07-02,433,S262
23897,D7379,2021-04-21,318,S336
23898,D992,2021-10-13,392,S254
23899,D855,2024-01-28,385,S493
23900,D4429,2021-01-14,368,S493
23901,D4955,2021-11-12,425,S194
23902,D18102,2020-12-27,307,S218
23903,D16735,2023-06-30,432,S13
23904,D570,2024-02-03,337,S230
23905,D2123,2023-10-13,457,S361
23906,D2749,2020-11-10,359,S154
23907,D8703,2021-05-14,408,S131
23908,D5498,2021-03-12,453,S228
23909,D6951,2020-03-15,493,S133
23910,D13962,2021-12-09,386,S359
23911,D692,2022-08-18,359,S226
23912,D4540,2021-05-19,478,S17
23913,D3094,2021-01-25,370,S388
23914,D7237,2020-07-07,422,S201
23915,D8951,2023-06-03,398,S333
23916,D3590,2024-08-30,446,S118
23917,D14955,2023-06-20,350,S152
23918,D13086,2020-10-10,468,S115
23919,D12749,2023-01-23,381,S136
23920,D2323,2023-05-21,492,S487
23921,D4855,2021-06-01,320,S291
23922,D4644,2021-08-20,399,S285
23923,D15452,2020-10-17,397,S272
23924,D19362,2024-07-20,393,S182
23925,D1282,2022-05-06,401,S381
23926,D5153,2020-07-20,455,S176
23927,D13549,2020-05-18,409,S279
23928,D12465,2022-11-09,366,S224
23929,D5047,2023-02-23,476,S243
23930,D3309,2020-03-22,402,S391
23931,D6403,2021-01-04,426,S303
23932,D5694,2023-07-28,448,S288
23933,D10699,2020-02-20,417,S497
23934,D16068,2021-06-26,390,S384
23935,D13471,2024-04-15,362,S166
23936,D19842,2022-12-21,341,S317
23937,D3467,2024-07-31,325,S182
23938,D17156,2020-06-29,367,S205
23939,D4296,2024-09-04,455,S130
23940,D7478,2021-01-23,456,S36
23941,D13085,2022-09-17,435,S446
23942,D19507,2023-04-26,457,S481
23943,D14549,2022-01-24,437,S70
23944,D1268,2021-05-28,411,S39
23945,D2263,2020-10-10,353,S204
23946,D8749,2023-01-20,435,S327
23947,D8735,2022-04-17,436,S431
23948,D8150,2021-03-28,438,S399
23949,D14249,2024-10-04,350,S54
23950,D719,2021-04-23,487,S164
23951,D12082,2022-12-21,359,S108
23952,D12663,2024-12-16,429,S223
23953,D2982,2021-01-05,397,S69
23954,D8036,2020-05-05,493,S72
23955,D19567,2021-04-01,441,S242
23956,D14827,2021-04-20,469,S190
23957,D4567,2021-05-14,350,S325
23958,D9557,2023-10-06,442,S225
23959,D8260,2022-09-21,375,S85
23960,D17488,2023-10-03,400,S15
23961,D7886,2023-03-21,343,S80
23962,D13553,2020-03-08,491,S178
23963,D9152,2022-09-13,357,S229
23964,D11786,2024-08-31,319,S152
23965,D17071,2021-05-05,332,S158
23966,D18415,2024-11-15,479,S75
23967,D17621,2020-05-13,478,S385
23968,D6800,2020-07-14,457,S402
23969,D9332,2023-03-19,491,S420
23970,D17704,2021-11-23,336,S276
23971,D595,2020-02-12,496,S349
23972,D18468,2021-07-19,364,S385
23973,D18445,2020-11-28,372,S487
23974,D4308,2020-08-05,499,S89
23975,D10891,2024-05-13,368,S370
23976,D12100,2021-11-20,421,S257
23977,D828,2022-11-17,457,S160
23978,D1306,2023-08-21,330,S279
23979,D6115,2021-11-06,348,S87
23980,D6517,2021-08-19,305,S422
23981,D18798,2024-10-25,390,S55
23982,D5762,2024-01-31,446,S130
23983,D13235,2020-04-26,301,S290
23984,D7714,2020-06-11,344,S74
23985,D9077,2020-11-05,490,S235
23986,D9210,2023-09-01,473,S39
23987,D2408,2024-09-16,462,S137
23988,D1274,2021-09-28,387,S113
23989,D2035,2024-02-27,310,S467
23990,D7738,2022-01-22,491,S416
23991,D17435,2022-11-18,372,S450
23992,D8805,2020-01-26,453,S255
23993,D3353,2021-05-12,344,S480
23994,D9479,2023-12-28,320,S294
23995,D14266,2020-02-06,450,S25
23996,D18623,2021-11-30,460,S189
23997,D14337,2021-09-28,444,S186
23998,D4872,2022-08-01,469,S350
23999,D16707,2022-05-12,417,S455
24000,D18518,2022-08-02,357,S289
24001,D14664,2024-09-14,326,S248
24002,D9557,2024-10-12,346,S178
24003,D14440,2023-05-20,407,S398
24004,D19223,2024-03-27,343,S9
24005,D340,2022-11-23,398,S204
24006,D6163,2022-09-24,317,S77
24007,D9921,2021-05-16,482,S105
24008,D17523,2024-04-30,440,S372
24009,D19473,2021-08-05,425,S253
24010,D5748,2022-05-28,348,S112
24011,D7061,2023-10-17,318,S366
24012,D15769,2022-10-30,305,S499
24013,D12203,2020-04-19,343,S296
24014,D14004,2023-03-19,388,S359
24015,D13001,2021-10-17,397,S453
24016,D19261,2024-03-04,411,S168
24017,D11408,2023-04-27,335,S51
24018,D13969,2022-01-01,483,S129
24019,D1117,2024-06-25,411,S141
24020,D8976,2022-01-13,441,S135
24021,D14204,2024-02-14,430,S377
24022,D10377,2022-02-28,457,S103
24023,D1005,2022-11-24,491,S347
24024,D3060,2022-04-05,393,S268
24025,D17169,2023-03-07,332,S316
24026,D4537,2020-08-12,339,S476
24027,D5582,2021-06-17,435,S327
24028,D7696,2021-03-25,324,S242
24029,D636,2021-10-01,475,S395
24030,D9465,2024-10-30,334,S235
24031,D17072,2021-04-19,372,S57
24032,D4732,2022-05-21,354,S33
24033,D9042,2022-09-18,482,S219
24034,D14924,2021-05-02,435,S212
24035,D12216,2023-01-18,442,S433
24036,D12351,2023-04-25,498,S280
24037,D1029,2023-03-30,419,S65
24038,D15011,2023-03-19,357,S69
24039,D64,2022-07-02,394,S347
24040,D1219,2024-10-18,363,S398
24041,D14691,2023-08-22,333,S133
24042,D8672,2020-05-23,478,S45
24043,D17440,2021-07-13,356,S359
24044,D11495,2023-05-23,472,S74
24045,D12143,2021-12-14,487,S428
24046,D11875,2023-12-25,388,S157
24047,D8211,2023-12-11,363,S37
24048,D18366,2023-05-11,432,S331
24049,D12114,2020-12-18,372,S95
24050,D4251,2020-01-23,458,S289
24051,D11333,2022-10-19,440,S232
24052,D15321,2022-04-05,318,S1
24053,D8635,2021-07-09,453,S334
24054,D16958,2020-03-09,384,S339
24055,D11033,2022-12-17,433,S71
24056,D12313,2022-06-02,365,S399
24057,D16528,2020-03-11,398,S459
24058,D10356,2024-05-29,409,S426
24059,D1894,2021-07-22,371,S34
24060,D13455,2020-01-04,468,S312
24061,D16310,2023-11-05,365,S128
24062,D15437,2021-02-28,344,S221
24063,D9696,2020-07-20,326,S323
24064,D6968,2022-05-27,478,S29
24065,D14400,2022-09-20,331,S341
24066,D9924,2022-02-24,334,S53
24067,D19463,2023-03-21,434,S288
24068,D13440,2021-11-12,310,S351
24069,D9669,2024-10-04,367,S439
24070,D13012,2024-01-11,378,S96
24071,D14503,2023-11-22,377,S306
24072,D18179,2021-03-28,430,S70
24073,D8757,2020-07-17,499,S139
24074,D8085,2020-05-22,304,S91
24075,D18615,2024-09-05,486,S436
24076,D2072,2020-11-30,484,S323
24077,D9241,2021-12-24,377,S473
24078,D12114,2023-08-13,429,S369
24079,D13988,2021-01-10,482,S226
24080,D4943,2022-12-13,471,S352
24081,D3422,2024-04-07,450,S24
24082,D11041,2023-06-28,371,S257
24083,D10582,2020-07-25,317,S283
24084,D3120,2022-09-17,445,S320
24085,D8907,2023-11-25,345,S122
24086,D10088,2023-11-03,473,S462
24087,D13214,2024-06-04,428,S62
24088,D881,2020-07-16,447,S240
24089,D15152,2021-01-01,460,S340
24090,D6036,2023-10-31,413,S123
24091,D943,2022-02-22,356,S100
24092,D4152,2020-11-15,300,S90
24093,D16390,2023-09-22,461,S440
24094,D13569,2024-12-01,413,S396
24095,D15065,2023-09-16,441,S212
24096,D6290,2021-06-12,317,S492
24097,D17454,2024-02-27,310,S221
24098,D13550,2021-09-03,327,S40
24099,D8810,2023-04-12,499,S20
24100,D4583,2021-05-11,476,S67
24101,D16591,2024-10-23,420,S378
24102,D9339,2021-01-23,483,S141
24103,D383,2021-01-28,313,S405
24104,D19051,2024-05-14,414,S421
24105,D10335,2024-07-23,308,S404
24106,D11131,2021-03-16,472,S28
24107,D171,2023-02-08,419,S48
24108,D13232,2023-09-01,426,S177
24109,D2174,2020-07-02,322,S194
24110,D13065,2020-02-16,333,S173
24111,D13821,2021-10-19,333,S253
24112,D11586,2022-10-26,496,S64
24113,D10917,2022-03-29,361,S258
24114,D15076,2020-09-17,484,S489
24115,D9376,2020-07-26,414,S348
24116,D4534,2023-07-16,322,S467
24117,D9584,2024-07-23,376,S406
24118,D2087,2021-05-01,395,S102
24119,D7145,2021-10-06,459,S460
24120,D2456,2022-04-10,306,S131
24121,D5775,2023-05-08,378,S375
24122,D3436,2024-03-31,329,S359
24123,D14799,2023-07-04,371,S109
24124,D6271,2023-09-14,446,S22
24125,D4458,2021-10-16,378,S10
24126,D7621,2023-02-12,350,S21
24127,D15654,2022-06-24,406,S253
24128,D18646,2020-01-26,381,S289
24129,D8481,2021-09-26,393,S486
24130,D13339,2021-08-29,316,S319
24131,D19704,2021-02-22,394,S496
24132,D13951,2021-04-10,405,S189
24133,D12765,2022-07-14,300,S315
24134,D10084,2023-01-03,419,S42
24135,D12352,2022-08-28,373,S356
24136,D3387,2021-04-15,435,S409
24137,D10421,2022-01-05,305,S415
24138,D4013,2021-05-25,472,S361
24139,D1816,2023-04-02,463,S383
24140,D12054,2024-09-27,300,S122
24141,D11631,2024-12-08,323,S411
24142,D14723,2023-01-19,373,S34
24143,D17775,2023-11-27,496,S293
24144,D7052,2020-12-28,353,S353
24145,D4754,2022-07-14,416,S209
24146,D2897,2023-07-18,406,S69
24147,D42,2021-12-29,400,S255
24148,D9233,2021-11-21,349,S191
24149,D3980,2022-03-09,397,S336
24150,D345,2023-07-29,465,S72
24151,D18756,2020-06-13,375,S118
24152,D11712,2020-01-20,362,S379
24153,D6416,2021-07-09,354,S131
24154,D17693,2020-03-31,362,S234
24155,D364,2022-04-01,319,S489
24156,D5782,2024-06-19,342,S64
24157,D191,2020-12-20,411,S451
24158,D5835,2020-12-03,303,S93
24159,D12766,2020-10-12,320,S270
24160,D14453,2024-10-25,386,S465
24161,D8124,2024-12-01,468,S269
24162,D4713,2020-05-19,391,S349
24163,D5253,2024-04-30,332,S170
24164,D19465,2023-04-13,304,S309
24165,D8057,2020-12-17,414,S335
24166,D202,2021-04-06,496,S453
24167,D14998,2021-10-06,438,S13
24168,D7975,2020-09-15,398,S17
24169,D1565,2020-07-12,411,S232
24170,D1974,2024-05-05,315,S12
24171,D18352,2020-09-15,367,S259
24172,D924,2020-08-11,379,S296
24173,D15780,2023-07-02,405,S104
24174,D12775,2024-01-21,405,S362
24175,D17303,2023-03-30,360,S35
24176,D3492,2021-04-28,341,S221
24177,D2448,2020-02-22,474,S136
24178,D10973,2021-11-27,496,S130
24179,D9176,2022-08-31,357,S472
24180,D1831,2020-06-17,489,S418
24181,D17028,2020-11-29,463,S203
24182,D9087,2024-11-23,369,S295
24183,D10653,2023-07-13,488,S137
24184,D19265,2024-11-24,438,S499
24185,D18073,2022-10-11,399,S438
24186,D8488,2023-07-02,480,S143
24187,D12472,2024-06-12,420,S284
24188,D15307,2023-06-22,328,S415
24189,D12398,2023-04-29,327,S186
24190,D16323,2021-10-24,393,S264
24191,D12722,2022-01-26,355,S67
24192,D13966,2020-01-03,463,S48
24193,D1501,2024-05-05,306,S134
24194,D6977,2023-07-28,314,S179
24195,D8804,2021-06-28,410,S172
24196,D17117,2021-02-09,393,S452
24197,D16872,2022-11-02,304,S312
24198,D9131,2024-07-14,373,S376
24199,D8926,2021-11-15,451,S145
24200,D12705,2022-03-26,365,S441
24201,D19812,2021-08-03,462,S147
24202,D7080,2021-06-12,311,S183
24203,D9653,2024-03-15,361,S221
24204,D4987,2022-10-03,471,S294
24205,D10424,2023-01-17,337,S414
24206,D13826,2021-05-10,459,S204
24207,D7268,2020-12-18,460,S334
24208,D4812,2022-08-16,336,S272
24209,D18338,2021-02-25,448,S129
24210,D5578,2021-12-27,316,S425
24211,D5236,2022-08-20,325,S74
24212,D12467,2021-12-03,465,S172
24213,D7694,2022-12-15,300,S88
24214,D18119,2020-06-27,431,S58
24215,D18461,2023-07-10,385,S424
24216,D1596,2021-05-10,339,S57
24217,D12353,2020-03-30,323,S381
24218,D4595,2020-09-17,422,S444
24219,D12398,2022-10-09,433,S173
24220,D15123,2024-07-19,368,S298
24221,D1168,2022-05-17,373,S464
24222,D16993,2022-11-04,435,S434
24223,D4187,2020-01-31,399,S222
24224,D3074,2020-05-03,318,S370
24225,D12132,2023-08-17,347,S476
24226,D539,2021-09-27,362,S403
24227,D19629,2021-04-09,340,S378
24228,D14262,2024-08-12,458,S302
24229,D2482,2023-01-16,360,S297
24230,D19478,2020-03-09,496,S274
24231,D18811,2021-12-31,368,S498
24232,D14964,2022-06-25,500,S490
24233,D19226,2020-10-25,362,S166
24234,D8509,2020-11-05,482,S467
24235,D13086,2024-03-26,450,S187
24236,D12277,2021-09-13,498,S177
24237,D17480,2022-09-03,439,S216
24238,D6026,2022-02-05,301,S9
24239,D2970,2020-04-10,435,S130
24240,D9602,2024-01-22,447,S84
24241,D16418,2020-08-29,499,S257
24242,D6521,2021-09-20,467,S61
24243,D12402,2024-01-20,334,S223
24244,D2837,2024-07-10,425,S51
24245,D17116,2022-11-09,315,S14
24246,D8943,2020-02-06,394,S165
24247,D6097,2020-03-09,403,S164
24248,D333,2022-01-04,432,S206
24249,D12489,2022-01-19,358,S303
24250,D9107,2023-09-17,362,S43
24251,D2272,2022-01-14,477,S298
